,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
425,SF001447910,2021-12,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,115.8,S,48.9,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20211217.0,",,S",20211213.0,"+,,S",5.9,",S,17,",30.4,",S,13,+",1339.1,S,12.7,",S",19.5,",S",27.29,",,,S",11.72,",,,S"
426,SF001447910,2022-01,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,230.1,S,114.3,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",3.0,"1,S",20220101.0,",1,S",20220127.0,",1,S",10.5,"1,S,01,",32.9,"1,S,27,",0.0,S,0.0,"1,S",22.14,"1,S",29.66,"1,,,S",14.62,"1,,,S"
427,SF001447910,2022-02,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,329.3,S,99.2,",S",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20220220.0,",,S",20220213.0,"+,,S",11.1,",S,20,",31.8,",S,13,+",0.0,S,0.0,",S",21.88,",S",29.05,",,,S",14.7,",,,S"
428,SF001447910,2022-04,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",0.0,",S",0.0,",S",15.0,",S",0.0,",S",20220426.0,",,S",20220401.0,",,S",0.9,",S,26,",25.8,",S,01,",,,150.6,",S",13.31,",S",20.29,",,,S",6.34,",,,S"
429,SF001447910,2022-05,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",3.0,",S",0.0,",S",9.0,",S",0.0,",S",20220530.0,",,S",20220504.0,",,S",-2.8,",S,30,",23.9,",S,04,",,,211.3,",S",11.52,",S",19.29,",,,S",3.75,",,,S"
430,SF001447910,2022-06,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",9.0,",S",0.0,",S",0.0,",S",0.0,",S",20220616.0,",,S",20220609.0,"+,,S",-6.3,",S,16,",18.9,",S,09,+",,,290.1,",S",8.66,",S",15.91,",,,S",1.41,",,,S"
431,SF001447910,2022-07,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",13.0,",S",0.0,",S",0.0,",S",0.0,",S",20220713.0,",,S",20220717.0,"+,,S",-3.3,",S,13,",19.8,",S,17,+",,,280.3,",S",9.29,",S",17.27,",,,S",1.31,",,,S"
432,SF001447910,2022-08,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,0.0,S,0.0,"1,S",0.0,"1,S",10.0,"1,S",0.0,"1,S",7.0,"1,S",0.0,"1,S",20220821.0,",1,S",20220825.0,"+,1,S",-3.4,"1,S,21,",22.6,"1,S,25,+",,,245.8,"1,S",10.14,"1,S",18.51,"1,,,S",1.77,"1,,,S"
433,SF001447910,2022-09,-31.183,24.95,1496.0,"NOUPOORT, SF",,,,,,,,,,,,,11.5,S,11.5,"1,S",0.0,"1,S",1.0,"1,S",0.0,"1,S",23.0,"1,S",0.0,"1,S",20220906.0,",1,S",20220917.0,"+,1,S",-0.8,"1,S,06,",28.1,"1,S,17,+",,,93.6,"1,S",15.5,"1,S",23.96,"1,,,S",7.04,"1,,,S"
434,SF001485170,2021-03,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,25.8,",S",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210323.0,",,S",20210315.0,"+,,S",4.3,",S,23,",29.9,",S,15,+",,,33.5,",S",18.09,",S",26.06,",,,S",10.11,",,,S"
435,SF001485170,2021-04,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,2.1,"4,S",0.0,"3,S",3.0,"3,S",0.0,"4,S",25.0,"4,S",0.0,"4,S",20210417.0,",3,S",20210414.0,"+,4,S",-1.8,"3,S,17,",29.3,"4,S,14,+",,,74.2,"4,S",15.53,"4,S",25.31,"4,,,S",5.75,"3,,,S"
436,SF001485170,2021-05,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,0.0,"1,S",0.0,"1,S",6.0,"1,S",0.0,"1,S",5.0,"1,S",0.0,"1,S",20210531.0,",1,S",20210514.0,"+,1,S",-4.8,"1,S,31,",22.0,"1,S,14,+",,,229.1,"1,S",10.7,"1,S",19.01,"1,,,S",2.39,"1,,,S"
437,SF001485170,2021-06,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,0.0,"2,S",0.0,"2,S",11.0,"2,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20210605.0,",2,S",20210614.0,"+,1,S",-6.5,"2,S,05,",20.2,"1,S,14,+",,,267.0,"1,S",8.81,"2,S",16.77,"1,,,S",0.84,"2,,,S"
438,SF001485170,2021-07,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,,,,,,,0.0,",S",0.0,",S",0.0,",S",,,20210731.0,",,S",,,19.5,",S,31,",,,,,,,15.49,",,,S",,
439,SF001485170,2021-08,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,0.0,"3,S",0.0,"3,S",15.0,"3,S",0.0,"3,S",4.0,"3,S",0.0,"3,S",20210829.0,",3,S",20210809.0,"+,3,S",-7.3,"3,S,29,",22.7,"3,S,09,+",,,260.6,"3,S",9.03,"3,S",18.35,"3,,,S",-0.3,"3,,,S"
440,SF001485170,2021-09,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,,,,,,,0.0,"5,S",21.0,"5,S",0.0,"5,S",,,20210928.0,"+,5,S",,,30.7,"5,S,28,+",,,,,,,24.16,"5,,,S",,
441,SF001485170,2021-10,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,9.9,",S",0.0,",S",2.0,",S",0.0,",S",20.0,",S",0.0,",S",20211018.0,",,S",20211014.0,"+,,S",-0.4,",S,18,",29.9,",S,14,+",,,120.2,",S",14.77,",S",23.31,",,,S",6.23,",,,S"
442,SF001485170,2021-11,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,5.8,"2,S",0.0,"2,S",0.0,"2,S",0.0,"2,S",22.0,"2,S",0.0,"2,S",20211104.0,",2,S",20211117.0,"+,2,S",4.1,"2,S,04,",30.3,"2,S,17,+",,,60.4,"2,S",16.38,"2,S",24.76,"2,,,S",8.0,"2,,,S"
443,SF001485170,2021-12,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,24.5,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20211217.0,",1,S",20211213.0,"+,1,S",6.3,"1,S,17,",29.3,"1,S,13,+",,,30.3,"1,S",18.14,"1,S",25.3,"1,,,S",10.98,"1,,,S"
444,SF001485170,2022-02,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,,,50.6,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20220206.0,",1,S",20220213.0,"+,1,S",10.2,"1,S,06,",30.5,"1,S,13,+",,,0.5,"1,S",20.19,"1,S",27.63,"1,,,S",12.74,"1,,,S"
445,SF001485170,2022-07,-31.117,26.8,1603.0,"JAMESTOWN, SF",,,,,,,,,,,,,0.0,S,0.0,"1,S",0.0,"1,S",16.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20220726.0,",1,S",20220718.0,"+,1,S",-5.1,"1,S,26,",18.7,"1,S,18,+",,,291.2,"1,S",8.63,"1,S",16.75,"1,,,S",0.5,"1,,,S"
446,SF001506200,2021-01,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,71.6,",S",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210102.0,",,S",20210123.0,"+,,S",9.5,",S,02,",31.6,",S,23,+",7.7,S,7.7,",S",20.4,",S",26.97,",,,S",13.82,",,,S"
447,SF001506200,2021-02,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,,,,,,,0.0,"5,S",22.0,"5,S",0.0,"5,S",,,20210219.0,"+,5,S",,,30.4,"5,S,19,+",,,,,,,26.0,"5,,,S",,
448,SF001506200,2021-03,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,44.5,"1,S",0.0,"1,S",0.0,"1,S",0.0,",S",26.0,",S",0.0,",S",20210323.0,",1,S",20210314.0,"+,,S",6.6,"1,S,23,",32.1,",S,14,+",,,28.7,",S",18.82,"1,S",25.92,",,,S",11.72,"1,,,S"
449,SF001506200,2021-04,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,8.0,"2,S",0.0,"1,S",1.0,"1,S",0.0,"2,S",24.0,"2,S",0.0,"2,S",20210417.0,",1,S",20210412.0,"+,2,S",-0.9,"1,S,17,",29.0,"2,S,12,+",,,69.9,"2,S",16.04,"2,S",24.85,"2,,,S",7.23,"1,,,S"
450,SF001506200,2021-05,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",3.0,",S",0.0,",S",17.0,",S",0.0,",S",20210531.0,",,S",20210520.0,"+,,S",-3.4,",S,31,",23.4,",S,20,+",,,164.1,",S",13.04,",S",20.59,",,,S",5.49,",,,S"
451,SF001506200,2021-06,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,0.0,"2,S",0.0,"2,S",5.0,"2,S",0.0,",S",4.0,",S",0.0,",S",20210605.0,",2,S",20210630.0,"+,,S",-3.3,"2,S,05,",22.4,",S,30,+",,,203.0,",S",11.09,"2,S",18.35,",,,S",3.82,"2,,,S"
452,SF001506200,2021-07,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,0.0,S,0.0,"2,S",0.0,"2,S",15.0,"2,S",0.0,",S",3.0,",S",0.0,",S",20210724.0,",2,S",20210731.0,",,S",-9.7,"2,S,24,",22.4,",S,31,",,,259.8,",S",9.25,"2,S",17.76,",,,S",0.74,"2,,,S"
453,SF001506200,2021-08,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,2.3,S,2.3,"5,S",0.0,"4,S",10.0,"4,S",0.0,"1,S",14.0,"1,S",0.0,"1,S",20210829.0,",4,S",20210827.0,"+,1,S",-4.9,"4,S,29,",24.4,"1,S,27,+",,,197.0,"1,S",10.9,"5,S",19.88,"1,,,S",1.92,"4,,,S"
454,SF001506200,2021-09,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,14.3,S,12.0,"3,S",0.0,",S",2.0,",S",0.0,"3,S",17.0,"3,S",0.0,"3,S",20210918.0,",,S",20210927.0,",3,S",-0.4,",S,18,",31.7,"3,S,27,",,,111.4,"3,S",14.72,"3,S",23.5,"3,,,S",5.95,",,,S"
455,SF001506200,2022-05,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",0.0,",S",0.0,",S",17.0,",S",0.0,",S",20220531.0,"+,,S",20220505.0,"+,,S",0.1,",S,31,+",23.6,",S,05,+",,,174.1,",S",12.72,",S",20.25,",,,S",5.18,",,,S"
456,SF001506200,2022-06,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",14.0,",S",0.0,",S",4.0,",S",0.0,",S",20220626.0,"+,,S",20220609.0,"+,,S",-4.3,",S,26,+",22.8,",S,09,+",,,252.9,",S",9.9,",S",18.55,",,,S",1.26,",,,S"
457,SF001506200,2022-07,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",8.0,",S",0.0,",S",5.0,",S",0.0,",S",20220725.0,",,S",20220718.0,"+,,S",-3.6,",S,25,",22.5,",S,18,+",,,234.0,",S",10.79,",S",19.34,",,,S",2.23,",,,S"
458,SF001506200,2022-09,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,12.1,"4,S",0.0,"4,S",2.0,"4,S",0.0,"2,S",23.0,"2,S",0.0,"2,S",20220901.0,",4,S",20220917.0,"+,2,S",-0.7,"4,S,01,",27.7,"2,S,17,+",,,72.5,"2,S",16.08,"4,S",23.93,"2,,,S",8.23,"4,,,S"
459,SF001506200,2022-10,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,35.0,"3,S",0.0,",S",0.0,",S",0.0,"3,S",27.0,"3,S",0.0,"3,S",20221008.0,",,S",20221014.0,"+,3,S",5.0,",S,08,",31.4,"3,S,14,+",,,7.5,"3,S",19.16,"3,S",27.73,"3,,,S",10.59,",,,S"
460,SF001506200,2022-12,-31.333,27.85,1463.0,"ELLIOT, SF",,,,,,,,,,,,,,,49.3,"4,S",0.0,"2,S",0.0,"2,S",0.0,"4,S",23.0,"4,S",1.0,"4,S",20221230.0,",2,S",20221228.0,",4,S",7.7,"2,S,30,",32.5,"4,S,28,",,,21.5,"4,S",19.27,"4,S",25.9,"4,,,S",12.65,"2,,,S"
461,SF001753710,2021-01,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,129.1,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",6.0,",S",20210102.0,",,S",20210122.0,"+,,S",10.5,",S,02,",33.9,",S,22,+",0.0,S,0.0,",S",22.5,",S",30.21,",,,S",14.79,",,,S"
462,SF001753710,2021-03,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,47.9,"1,S",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",6.0,"1,S",20210310.0,",,S",20210315.0,"+,1,S",6.3,",S,10,",33.7,"1,S,15,+",,,9.7,"1,S",19.62,"1,S",29.59,"1,,,S",9.65,",,,S"
463,SF001753710,2021-04,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,17.6,"1,S",0.0,",S",2.0,",S",0.0,"1,S",28.0,"1,S",2.0,"1,S",20210425.0,",,S",20210413.0,"+,1,S",-0.5,",S,25,",32.6,"1,S,13,+",,,46.1,"1,S",17.31,"1,S",28.23,"1,,,S",6.4,",,,S"
464,SF001753710,2021-05,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,0.0,"2,S",0.0,",S",11.0,",S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20210531.0,",,S",20210514.0,",2,S",-4.0,",S,31,",25.5,"2,S,14,",,,193.2,"2,S",11.65,"2,S",22.04,"2,,,S",1.26,",,,S"
465,SF001753710,2021-06,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,0.0,"1,S",0.0,",S",19.0,",S",0.0,"1,S",12.0,"1,S",0.0,"1,S",20210606.0,",,S",20210630.0,"+,1,S",-5.6,",S,06,",23.9,"1,S,30,+",,,241.0,"1,S",9.94,"1,S",20.39,"1,,,S",-0.52,",,,S"
466,SF001753710,2021-07,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,0.0,S,0.0,"3,S",0.0,",S",28.0,",S",0.0,"3,S",4.0,"3,S",0.0,"3,S",20210715.0,",,S",20210712.0,"+,3,S",-9.4,",S,15,",22.5,"3,S,12,+",,,331.0,"3,S",6.54,"3,S",18.12,"3,,,S",-5.04,",,,S"
467,SF001753710,2021-08,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,0.0,S,0.0,",S",0.0,",S",21.0,",S",0.0,",S",18.0,",S",0.0,",S",20210829.0,"+,,S",20210809.0,"+,,S",-6.3,",S,29,+",25.8,",S,09,+",,,253.5,",S",10.16,",S",21.3,",,,S",-0.98,",,,S"
468,SF001753710,2021-09,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,7.4,S,7.4,"3,S",0.0,"2,S",4.0,"2,S",0.0,"2,S",27.0,"2,S",4.0,"2,S",20210908.0,"+,2,S",20210928.0,"+,2,S",-2.8,"2,S,08,+",33.4,"2,S,28,+",,,81.3,"2,S",15.75,"3,S",27.02,"2,,,S",4.48,"2,,,S"
469,SF001753710,2021-10,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,21.4,S,14.0,"1,S",0.0,",S",2.0,",S",0.0,"1,S",29.0,"1,S",3.0,"1,S",20211017.0,",,S",20211013.0,",1,S",-0.1,",S,17,",32.7,"1,S,13,",,,76.1,"1,S",16.26,"1,S",26.28,"1,,,S",6.24,",,,S"
470,SF001753710,2021-11,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,45.9,S,24.5,"2,S",0.0,",S",0.0,",S",0.0,"2,S",28.0,"2,S",2.0,"2,S",20211104.0,",,S",20211117.0,"+,2,S",3.0,",S,04,",34.5,"2,S,17,+",,,25.0,"2,S",18.36,"2,S",28.42,"2,,,S",8.29,",,,S"
471,SF001753710,2021-12,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,103.6,S,57.7,"2,S",0.0,"2,S",0.0,"2,S",0.0,"2,S",29.0,"2,S",0.0,"2,S",20211217.0,",2,S",20211211.0,"+,2,S",7.6,"2,S,17,",32.1,"2,S,11,+",,,5.3,"2,S",20.14,"2,S",28.72,"2,,,S",11.55,"2,,,S"
472,SF001753710,2022-01,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,230.7,S,127.1,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",9.0,",S",20220101.0,",,S",20220128.0,"+,,S",10.9,",S,01,",33.2,",S,28,+",0.0,S,0.0,",S",22.43,",S",31.03,",,,S",13.84,",,,S"
473,SF001753710,2022-02,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,335.7,S,105.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",9.0,"1,S",20220211.0,",1,S",20220213.0,"+,1,S",10.0,"1,S,11,",33.4,"1,S,13,+",0.0,S,0.0,"1,S",22.22,"1,S",31.12,"1,,,S",13.32,"1,,,S"
474,SF001753710,2022-03,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,386.7,S,51.0,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20220316.0,",,S",20220304.0,"+,,S",7.5,",S,16,",32.1,",S,04,+",8.8,S,8.8,",S",19.69,",S",28.07,",,,S",11.32,",,,S"
475,SF001753710,2022-04,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,388.6,S,1.9,"2,S",0.0,"2,S",1.0,"2,S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20220428.0,",2,S",20220401.0,",2,S",-0.3,"2,S,28,",28.2,"2,S,01,",107.6,S,98.8,"2,S",14.87,"2,S",23.03,"2,,,S",6.71,"2,,,S"
476,SF001753710,2022-05,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,388.6,S,0.0,"1,S",0.0,"1,S",7.0,"1,S",0.0,"1,S",22.0,"1,S",0.0,"1,S",20220531.0,",1,S",20220506.0,"+,1,S",-3.3,"1,S,31,",25.4,"1,S,06,+",292.4,S,184.8,"1,S",12.17,"1,S",22.25,"1,,,S",2.09,"1,,,S"
477,SF001753710,2022-06,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,388.6,S,0.0,"4,S",0.0,"3,S",23.0,"3,S",0.0,"4,S",8.0,"4,S",0.0,"4,S",20220616.0,",3,S",20220610.0,"+,4,S",-7.0,"3,S,16,",21.8,"4,S,10,+",549.3,S,256.9,"4,S",8.41,"4,S",19.25,"4,,,S",-2.44,"3,,,S"
478,SF001753710,2022-08,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,0.0,"2,S",0.0,",S",17.0,",S",0.0,"2,S",18.0,"2,S",0.0,"2,S",20220816.0,",,S",20220826.0,"+,2,S",-5.8,",S,16,",25.7,"2,S,26,+",,,224.1,"2,S",10.56,"2,S",21.49,"2,,,S",-0.36,",,,S"
479,SF001753710,2022-09,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,11.0,"4,S",0.0,"3,S",3.0,"3,S",0.0,"2,S",26.0,"2,S",0.0,"2,S",20220906.0,",3,S",20220925.0,"+,2,S",-2.9,"3,S,06,",30.3,"2,S,25,+",,,80.9,"2,S",15.68,"4,S",26.04,"2,,,S",5.32,"3,,,S"
480,SF001753710,2022-11,-30.8,26.883,1351.0,"ALIWAL NORTH, SF",,,,,,,,,,,,,,,34.6,"2,S",0.0,"2,S",0.0,"2,S",0.0,"1,S",29.0,"1,S",0.0,"1,S",20221120.0,",2,S",20221130.0,"+,1,S",5.6,"2,S,20,",32.1,"1,S,30,+",,,6.7,"1,S",19.29,"2,S",28.47,"1,,,S",10.12,"2,,,S"
481,SF001771780,2021-01,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,33.9,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20210107.0,",,S",20210122.0,"+,,S",7.0,",S,07,",29.6,",S,22,+",8.6,S,8.6,",S",19.15,",S",26.65,",,,S",11.65,",,,S"
482,SF001771780,2021-02,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,26.0,"5,S",0.0,"5,S",0.0,"5,S",0.0,"5,S",23.0,"5,S",0.0,"5,S",20210217.0,",5,S",20210215.0,"+,5,S",4.5,"5,S,17,",31.2,"5,S,15,+",21.4,S,12.8,"5,S",18.9,"5,S",27.24,"5,,,S",10.57,"5,,,S"
483,SF001771780,2021-03,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,15.2,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",0.0,"1,S",20210322.0,",1,S",20210315.0,"+,1,S",3.9,"1,S,22,",31.4,"1,S,15,+",64.7,S,43.3,"1,S",17.4,"1,S",25.92,"1,,,S",8.88,"1,,,S"
484,SF001771780,2021-04,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,0.9,"3,S",0.0,"2,S",3.0,"2,S",0.0,"3,S",26.0,"3,S",0.0,"3,S",20210417.0,",2,S",20210414.0,"+,3,S",-2.6,"2,S,17,",28.0,"3,S,14,+",148.2,S,83.5,"3,S",15.21,"3,S",24.72,"3,,,S",5.69,"2,,,S"
485,SF001771780,2021-05,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,0.0,",S",0.0,",S",7.0,",S",0.0,",S",7.0,",S",0.0,",S",20210522.0,",,S",20210514.0,"+,,S",-3.1,",S,22,",21.8,",S,14,+",373.6,S,225.4,",S",11.06,",S",19.21,",,,S",2.91,",,,S"
486,SF001771780,2021-06,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,,,0.0,"1,S",0.0,"1,S",11.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20210604.0,",1,S",20210614.0,"+,1,S",-5.0,"1,S,04,",20.5,"1,S,14,+",633.3,S,259.7,"1,S",9.38,"1,S",17.03,"1,,,S",1.72,"1,,,S"
487,SF001771780,2021-07,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,0.0,S,0.0,"1,S",0.0,",S",18.0,",S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20210724.0,",,S",20210731.0,",1,S",-11.0,",S,24,",19.9,"1,S,31,",973.3,S,340.0,"1,S",6.92,"1,S",15.69,"1,,,S",-1.85,",,,S"
488,SF001771780,2021-08,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,0.0,S,0.0,"1,S",0.0,",S",15.0,",S",0.0,"1,S",5.0,"1,S",0.0,"1,S",20210829.0,",,S",20210827.0,"+,1,S",-9.0,",S,29,",21.7,"1,S,27,+",1228.1,S,254.8,"1,S",9.74,"1,S",18.49,"1,,,S",0.99,",,,S"
489,SF001771780,2021-09,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,7.4,S,7.4,"2,S",0.0,",S",6.0,",S",0.0,"2,S",23.0,"2,S",0.0,"2,S",20210918.0,",,S",20210927.0,"+,2,S",-4.1,",S,18,",30.3,"2,S,27,+",1340.2,S,112.1,"2,S",14.53,"2,S",23.74,"2,,,S",5.33,",,,S"
490,SF001771780,2021-10,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,19.3,S,11.9,"2,S",0.0,"1,S",4.0,"1,S",0.0,"2,S",17.0,"2,S",0.0,"2,S",20211018.0,",1,S",20211015.0,",2,S",-2.4,"1,S,18,",30.4,"2,S,15,",1473.2,S,133.0,"2,S",14.11,"2,S",22.4,"2,,,S",5.82,"1,,,S"
491,SF001771780,2021-11,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,24.6,S,5.3,"3,S",0.0,"3,S",0.0,"3,S",0.0,"2,S",24.0,"2,S",0.0,"2,S",20211124.0,",3,S",20211117.0,"+,2,S",3.7,"3,S,24,",30.7,"2,S,17,+",1537.6,S,64.4,"2,S",16.09,"3,S",24.59,"2,,,S",7.59,"3,,,S"
492,SF001771780,2021-12,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,35.7,S,11.1,"1,S",0.0,"1,S",0.0,"1,S",0.0,",S",28.0,",S",0.0,",S",20211218.0,",1,S",20211213.0,"+,,S",4.8,"1,S,18,",28.5,",S,13,+",1582.8,S,45.2,",S",17.22,"1,S",24.97,",,,S",9.46,"1,,,S"
493,SF001771780,2022-01,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,64.8,S,29.1,",S",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20220123.0,"+,,S",20220126.0,"+,,S",7.7,",S,23,+",28.9,",S,26,+",6.1,S,6.1,",S",19.07,",S",26.63,",,,S",11.52,",,,S"
494,SF001771780,2022-02,-30.933,27.6,1819.0,"BARKLY EAST, SF",,,,,,,,,,,,,88.5,S,23.7,",S",0.0,",S",0.0,",S",0.0,",S",28.0,",S",0.0,",S",20220208.0,",,S",20220212.0,"+,,S",7.8,",S,08,",29.3,",S,12,+",11.7,S,5.6,",S",18.98,",S",26.68,",,,S",11.28,",,,S"
